Date,Source Files,Statements,Lines,Comment Lines,Documentation Lines,Data Files,Data Bytes,User,Note
15-Aug-2013 21:03,18,2222,6091,21,489,0,0,morgan,
18-Aug-2013 18:01,18,2222,6091,21,489,0,0,morgan,
19-Aug-2013 23:23,18,2222,6091,21,489,0,0,morgan,
27-Aug-2013 15:01,18,2222,6091,21,489,0,0,graphics,
29-Aug-2013 22:44,18,2222,6091,21,489,0,0,morgan,
30-Aug-2013 18:17,18,2222,6091,21,489,0,0,morgan,
10-Sep-2013 21:59,18,2222,6091,21,489,0,0,morgan,
18-Sep-2013 07:43,18,2222,6091,21,489,0,0,morgan,
19-Sep-2013 14:41,18,2222,6091,21,489,0,0,morgan,
21-Sep-2013 20:19,18,2222,6091,21,489,0,0,morgan,
23-Sep-2013 21:02,18,2222,6091,21,489,0,0,morgan,
04-Oct-2013 15:42,18,2222,6091,21,489,0,0,morgan,
09-Oct-2013 14:46,18,2222,6091,21,489,0,0,morgan,
10-Oct-2013 20:36,18,2222,6091,21,489,0,0,morgan,
12-Oct-2013 14:52,18,2222,6091,21,489,0,0,morgan,
13-Oct-2013 11:51,18,2222,6091,21,489,0,0,morgan,
14-Oct-2013 20:43,18,2222,6091,21,489,0,0,morgan,
06-Nov-2013 14:05,18,2222,6091,21,489,0,0,michaelmara,
04-Dec-2013 21:48,18,2222,6091,21,489,0,0,michaelmara,
05-Dec-2013 19:36,18,2222,6091,21,489,0,0,morgan,
07-Dec-2013 16:20,18,2222,6091,21,489,0,0,michaelmara,
08-Dec-2013 17:46,18,2222,6091,21,489,0,0,michaelmara,
14-Dec-2013 09:30,18,2222,6091,21,489,0,0,morgan,
20-Dec-2013 23:59,18,2222,6091,21,489,0,0,morgan,
30-Dec-2013 15:30,18,2222,6091,21,489,0,0,12mtm1,
31-Dec-2013 16:28,18,2222,6091,21,489,0,0,12mtm1,
02-Jan-2014 13:38,18,2222,6091,21,489,0,0,12mtm1,
05-Jan-2014 14:20,18,2222,6091,21,489,0,0,morgan,
07-Jan-2014 14:30,18,2222,6091,21,489,0,0,morgan,
09-Jan-2014 19:54,18,2222,6091,21,489,0,0,morgan,
14-Jan-2014 21:55,18,2222,6091,21,489,0,0,morgan,
19-Jan-2014 22:45,18,2222,6091,21,489,0,0,morgan,
22-Jan-2014 15:46,18,2222,6091,21,489,0,0,morgan,
25-Jan-2014 21:44,18,2222,6091,21,489,0,0,morgan,
29-Jan-2014 14:59,18,2222,6091,21,489,0,0,morgan,
02-Feb-2014 12:09,18,2222,6091,21,489,0,0,morgan,
04-Feb-2014 22:29,18,2222,6091,21,489,0,0,morgan,
06-Feb-2014 23:30,18,2222,6091,21,489,0,0,morgan,
07-Feb-2014 08:11,18,2222,6091,21,489,0,0,morgan,
